#block,ts,txcount
1498,1232767188,1
1499,1232767809,1
1500,1232768195,1
1501,1232768255,1
1502,1232769322,1
1503,1232769467,1
1504,1232770617,1
1505,1232770666,1
1506,1232771110,1
1507,1232771304,1
1508,1232771489,1
1509,1232771864,1
1510,1232772755,1
1511,1232772878,1
1512,1232773213,1
1513,1232773342,1
1514,1232773505,1
1515,1232773859,1
1516,1232774370,1
1517,1232774634,1
1518,1232775734,1
1519,1232775905,1
1520,1232776000,1
1521,1232776139,1
1522,1232776178,1
1523,1232776660,1
1524,1232777194,1
1525,1232777689,1
1526,1232778050,1
1527,1232778415,1
1528,1232778966,1
1529,1232779033,1
1530,1232780414,1
1531,1232780448,1
1532,1232781335,1
1533,1232781835,1
1534,1232781891,1
1535,1232782275,1
1536,1232782688,1
1537,1232783207,1
1538,1232783391,1
1539,1232783826,1
1540,1232784389,1
1541,1232784479,1
1542,1232785180,1
1543,1232785470,1
1544,1232786182,1
1545,1232786571,1
1546,1232787191,1
1547,1232787575,1
1548,1232787707,1
1549,1232788103,1
1550,1232789228,1
1551,1232789366,1
1552,1232790057,1
1553,1232790640,1
1554,1232790785,1
1555,1232791374,1
1556,1232792026,1
1557,1232792285,1
1558,1232793306,1
1559,1232793809,1
1560,1232793929,1
1561,1232794965,1
1562,1232795437,1
1563,1232796127,1
1564,1232796149,1
1565,1232796353,1
1566,1232796676,1
1567,1232797254,1
1568,1232797567,1
1569,1232797851,1
1570,1232797921,1
1571,1232798540,1
1572,1232798648,1
1573,1232799318,1
1574,1232799566,1
1575,1232800033,1
1576,1232800443,1
1577,1232800567,1
1578,1232801442,1
1579,1232801781,1
1580,1232801868,1
1581,1232802907,1
1582,1232803272,1
1583,1232803931,1
1584,1232804026,1
1585,1232804667,1
1586,1232805403,2
1587,1232805920,1
1588,1232806753,1
1589,1232807150,1
1590,1232807280,1
1591,1232807458,1
1592,1232808014,1
1593,1232808373,1
1594,1232809000,1
1595,1232809391,1
1596,1232810343,1
1597,1232810554,1
1598,1232810846,1
1599,1232811054,1
1600,1232811403,1
1601,1232811837,1
1602,1232811911,1
1603,1232812543,1
1604,1232812933,1
1605,1232813503,1
1606,1232813902,1
1607,1232814046,1
1608,1232814699,1
1609,1232815318,1
1610,1232816026,1
1611,1232816202,1
1612,1232816384,1
1613,1232816840,1
1614,1232817138,1
1615,1232817462,1
1616,1232818104,1
1617,1232818591,1
1618,1232819209,1
1619,1232819555,1
1620,1232820029,1
1621,1232820444,1
1622,1232820620,1
1623,1232820953,1
1624,1232821124,1
1625,1232821811,1
1626,1232821979,1
1627,1232822428,1
1628,1232823104,1
1629,1232823489,1
1630,1232824248,1
1631,1232824557,1
1632,1232824705,1
1633,1232825250,1
1634,1232825531,1
1635,1232825619,1
1636,1232826987,1
1637,1232827014,1
1638,1232827973,1
1639,1232828475,1
1640,1232829097,1
1641,1232829764,1
1642,1232829787,1
1643,1232830642,1
1644,1232830901,1
1645,1232831327,1
1646,1232831854,1
1647,1232832150,1
1648,1232832723,1
1649,1232833428,1
1650,1232833559,1
1651,1232833881,1
1652,1232834181,1
1653,1232834269,1
1654,1232835124,1
1655,1232835381,1
1656,1232835785,1
1657,1232836202,1
1658,1232836677,1
1659,1232836905,1
1660,1232836928,1
1661,1232837279,1
1662,1232837484,1
1663,1232837961,1
1664,1232838415,1
1665,1232838553,1
1666,1232838737,1
1667,1232839007,1
1668,1232839574,1
1669,1232839762,1
1670,1232840964,1
1671,1232841371,1
1672,1232841849,1
1673,1232841922,1
1674,1232842109,1
1675,1232842441,1
1676,1232842734,1
1677,1232842943,1
1678,1232842995,1
1679,1232843673,1
1680,1232844161,1
1681,1232844253,1
1682,1232845258,1
1683,1232845577,1
1684,1232845992,1
1685,1232846597,1
1686,1232846619,1
1687,1232847495,1
1688,1232847539,1
1689,1232848378,1
1690,1232848484,1
1691,1232849444,1
1692,1232849688,1
1693,1232850182,1
1694,1232850362,1
1695,1232850896,1
1696,1232851095,1
1697,1232852058,1
1698,1232852525,1
1699,1232852609,1
1700,1232853066,1
1701,1232853740,1
1702,1232854048,1
1703,1232854459,1
1704,1232854493,1
1705,1232855270,1
1706,1232855600,1
1707,1232856560,1
1708,1232856752,1
1709,1232857245,1
1710,1232857303,1
1711,1232858001,1
1712,1232858168,1
1713,1232858396,1
1714,1232858509,1
1715,1232858543,1
1716,1232858639,1
1717,1232858888,1
1718,1232859938,1
1719,1232860046,1
1720,1232860318,1
1721,1232860485,1
1722,1232861276,1
1723,1232861562,1
1724,1232862066,1
1725,1232862513,1
1726,1232862892,1
1727,1232863386,1
1728,1232863843,1
1729,1232864255,1
1730,1232864396,1
1731,1232865177,1
1732,1232865328,1
1733,1232866247,1
1734,1232866719,1
1735,1232867061,1
1736,1232867239,1
1737,1232867752,1
1738,1232868076,1
1739,1232868962,1
1740,1232869567,1
1741,1232870333,1
1742,1232871091,1
1743,1232871155,1
1744,1232871305,1
1745,1232872523,1
1746,1232872780,1
1747,1232873510,1
1748,1232874053,1
1749,1232874314,1
1750,1232874427,1
1751,1232875103,1
1752,1232875621,1
1753,1232875638,1
1754,1232876353,1
1755,1232876386,1
1756,1232877332,1
1757,1232877629,1
1758,1232878590,1
1759,1232878712,1
1760,1232878822,1
1761,1232879365,1
1762,1232879731,1
1763,1232880259,1
1764,1232880599,1
1765,1232881342,1
1766,1232881769,1
1767,1232882841,2
1768,1232883142,1
1769,1232883495,1
1770,1232883618,1
1771,1232884310,1
1772,1232884421,1
1773,1232885095,1
1774,1232885293,1
1775,1232885768,1
1776,1232886407,1
1777,1232886578,1
1778,1232887213,1
1779,1232887868,1
1780,1232888092,1
1781,1232888375,1
1782,1232889114,1
1783,1232889417,1
1784,1232889706,1
1785,1232890344,1
1786,1232890993,1
1787,1232891366,1
1788,1232891596,1
1789,1232892359,1
1790,1232892878,1
1791,1232893003,1
1792,1232893362,1
1793,1232894461,1
1794,1232894821,1
1795,1232895832,1
1796,1232896069,1
1797,1232896695,1
1798,1232897146,1
1799,1232898124,1
1800,1232898170,1
1801,1232899409,1
1802,1232899717,1
1803,1232900291,1
1804,1232900700,1
1805,1232901704,1
1806,1232901798,1
1807,1232902463,1
1808,1232903032,1
1809,1232903268,1
1810,1232903973,1
1811,1232904796,1
1812,1232905381,1
1813,1232905818,1
1814,1232906742,1
1815,1232907213,1
1816,1232907302,1
1817,1232908333,1
1818,1232908821,1
1819,1232908937,1
1820,1232909136,1
1821,1232909239,1
1822,1232909279,1
1823,1232909634,1
1824,1232909862,1
1825,1232910591,1
1826,1232911155,1
1827,1232911376,1
1828,1232911850,1
1829,1232912933,1
1830,1232913022,1
1831,1232913846,1
1832,1232914343,1
1833,1232914637,1
1834,1232915500,1
1835,1232915701,1
1836,1232916282,1
1837,1232916341,1
1838,1232917006,1
1839,1232917351,1
1840,1232917655,1
1841,1232917716,1
1842,1232917812,1
1843,1232919013,1
1844,1232919338,1
1845,1232919999,1
1846,1232920337,1
1847,1232920737,1
1848,1232920843,1
1849,1232921243,1
1850,1232922081,1
1851,1232922677,1
1852,1232923424,1
1853,1232923646,1
1854,1232923798,1
1855,1232924068,1
1856,1232924487,1
1857,1232924933,1
1858,1232925274,1
1859,1232925824,1
1860,1232925868,1
1861,1232927244,1
1862,1232927475,1
1863,1232928199,1
1864,1232928363,1
1865,1232928841,1
1866,1232929063,1
1867,1232929492,1
1868,1232929570,1
1869,1232930881,1
1870,1232930957,1
1871,1232931441,1
1872,1232931571,1
1873,1232931726,1
1874,1232932639,1
1875,1232932913,1
1876,1232933626,1
1877,1232934047,1
1878,1232934385,1
1879,1232934584,1
1880,1232935690,1
1881,1232936052,1
1882,1232936568,1
1883,1232937232,1
1884,1232938161,1
1885,1232938715,1
1886,1232938776,1
1887,1232939796,1
1888,1232940072,1
1889,1232940382,1
1890,1232940695,1
1891,1232940769,1
1892,1232941430,1
1893,1232941928,1
1894,1232942118,1
1895,1232942668,1
1896,1232943270,1
1897,1232943420,1
1898,1232944634,1
1899,1232944679,1
1900,1232944937,1
1901,1232945096,1
1902,1232946035,1
1903,1232946068,1
1904,1232946143,1
1905,1232947277,1
1906,1232947417,1
1907,1232948565,1
1908,1232948917,1
1909,1232948973,1
1910,1232949913,1
1911,1232950013,1
1912,1232950123,1
1913,1232950298,1
1914,1232950822,1
1915,1232951326,1
1916,1232960632,1
1917,1232972398,1
1918,1232974414,1
1919,1232976840,1
1920,1232979519,1
1921,1232982699,1
1922,1232983925,1
1923,1232984571,1
1924,1232985359,1
1925,1232986001,1
1926,1232986974,1
1927,1232987968,1
1928,1232989459,1
1929,1232990915,1
1930,1232990956,1
1931,1232991559,1
1932,1232993005,1
1933,1232994159,1
1934,1232995642,1
1935,1232996097,1
1936,1232996393,1
1937,1232996999,1
1938,1232997468,1
1939,1232998139,1
1940,1232998843,1
1941,1232999321,1
1942,1233000704,1
1943,1233001397,1
1944,1233002751,1
1945,1233004161,2
1946,1233004797,1
1947,1233005690,1
1948,1233005789,1
1949,1233007101,1
1950,1233007640,1
1951,1233008892,1
1952,1233009315,1
1953,1233010123,1
1954,1233010905,1
1955,1233011449,1
1956,1233012526,1
1957,1233013503,1
1958,1233014006,1
1959,1233015153,1
1960,1233016590,1
1961,1233018069,1
1962,1233018927,1
1963,1233019380,1
1964,1233019411,1
1965,1233020036,1
1966,1233021443,1
1967,1233021449,2
1968,1233022673,1
1969,1233023875,1
1970,1233023940,1
1971,1233024771,1
1972,1233025028,1
1973,1233025446,1
1974,1233026468,1
1975,1233027026,1
1976,1233027974,1
1977,1233028543,1
1978,1233029092,1
1979,1233029617,1
1980,1233030130,1
1981,1233030521,1
1982,1233030995,1
1983,1233031902,1
1984,1233032710,1
1985,1233033868,1
1986,1233034738,1
1987,1233036022,1
1988,1233036778,1
1989,1233037179,1
1990,1233037928,1
1991,1233038572,1
1992,1233040087,1
1993,1233040455,1
1994,1233041720,1
1995,1233042909,1
1996,1233043745,1
1997,1233044368,1
1998,1233044877,1
1999,1233046339,1
2000,1233046715,1
2001,1233047861,1
2002,1233049009,1
2003,1233049321,1
2004,1233050243,1
2005,1233051397,1
2006,1233051777,1
2007,1233052325,1
2008,1233053576,1
2009,1233055146,1
2010,1233056326,1
2011,1233057128,1
2012,1233058577,1
2013,1233060081,1
2014,1233061610,1
2015,1233061996,1
2016,1233063531,1
2017,1233064909,1
2018,1233065969,1
2019,1233067200,1
2020,1233067896,1
2021,1233069492,1
2022,1233070577,1
2023,1233071124,1
2024,1233071846,1
2025,1233072349,1
2026,1233072736,1
2027,1233073401,1
2028,1233074381,1
2029,1233075396,1
2030,1233076194,1
2031,1233076902,1
2032,1233077647,1
2033,1233077691,1
2034,1233079177,1
2035,1233079704,1
2036,1233080449,1
2037,1233081411,1
2038,1233082090,1
2039,1233082787,1
2040,1233083496,1
2041,1233084760,1
2042,1233086256,1
2043,1233087451,1
2044,1233088782,1
2045,1233090084,1
2046,1233090420,1
2047,1233091616,1
2048,1233092834,1
2049,1233094197,1
2050,1233094970,1
2051,1233096784,1
2052,1233097264,1
2053,1233098300,1
2054,1233099762,1
2055,1233100473,1
2056,1233101195,1
2057,1233101789,1
2058,1233103080,1
2059,1233104457,1
2060,1233105973,1
2061,1233106479,1
2062,1233106632,1
2063,1233107385,1
2064,1233108319,1
2065,1233109856,1
2066,1233111222,1
2067,1233112769,1
2068,1233113945,1
2069,1233114626,1
2070,1233114740,1
2071,1233115662,1
2072,1233116687,1
2073,1233117486,1
2074,1233118271,1
2075,1233118992,1
2076,1233120156,1
2077,1233121259,1
2078,1233122293,1
2079,1233122770,1
2080,1233123994,1
2081,1233124789,1
2082,1233125385,1
2083,1233126722,1
2084,1233127451,1
2085,1233127813,1
2086,1233127920,1
2087,1233128242,1
2088,1233128367,1
2089,1233128620,1
2090,1233129201,1
2091,1233130235,1
2092,1233131690,1
2093,1233132655,1
2094,1233133172,1
2095,1233133818,1
2096,1233134558,1
2097,1233135169,1
2098,1233136510,1
2099,1233136693,1
2100,1233136967,1
2101,1233137736,1
2102,1233138292,1
2103,1233138860,1
2104,1233138968,1
2105,1233139393,1
2106,1233140826,1
2107,1233142232,1
2108,1233142955,1
2109,1233143102,1
2110,1233144297,1
2111,1233145769,1
2112,1233146515,1
2113,1233147840,1
2114,1233148853,1
2115,1233149308,1
2116,1233149370,1
2117,1233149937,1
2118,1233150472,1
2119,1233150956,1
2120,1233151346,1
2121,1233151723,1
2122,1233152466,1
2123,1233153416,1
2124,1233154299,1
2125,1233155233,1
2126,1233155676,1
2127,1233156053,1
2128,1233157885,1
2129,1233158639,1
2130,1233159248,1
2131,1233159589,1
2132,1233161093,1
2133,1233161650,1
2134,1233162493,1
2135,1233163997,1
2136,1233164141,1
2137,1233165291,1
2138,1233166253,1
2139,1233166970,1
2140,1233168441,1
2141,1233169885,1
2142,1233170232,1
2143,1233171142,1
2144,1233171952,1
2145,1233172816,1
2146,1233173885,1
2147,1233174154,1
2148,1233174253,1
2149,1233174913,1
2150,1233175845,1
2151,1233176191,1
2152,1233177534,1
2153,1233177747,1
2154,1233177935,1
2155,1233178111,1
2156,1233179117,1
2157,1233180432,1
2158,1233180845,1
2159,1233181411,1
2160,1233182051,1
2161,1233182212,1
2162,1233183087,1
2163,1233183709,1
2164,1233184687,1
2165,1233184909,1
2166,1233185499,1
2167,1233187130,1
2168,1233187661,1
2169,1233188285,1
2170,1233189587,1
2171,1233190781,1
2172,1233192518,1
2173,1233193724,1
2174,1233194849,1
2175,1233195288,1
2176,1233195905,1
2177,1233196058,1
2178,1233197315,1
2179,1233197335,1
2180,1233198715,1
2181,1233200051,1
2182,1233201115,1
2183,1233202433,1
2184,1233202869,1
2185,1233203788,1
2186,1233204480,1
2187,1233205135,1
2188,1233206473,1
2189,1233207532,1
2190,1233207720,1
2191,1233207804,1
2192,1233208978,1
2193,1233209561,1
2194,1233209937,1
2195,1233211327,1
2196,1233212106,1
2197,1233213283,1
2198,1233213742,1
2199,1233214942,1
2200,1233215459,1
2201,1233216865,1
2202,1233217662,1
2203,1233217787,1
2204,1233218305,1
2205,1233219365,1
2206,1233219428,1
2207,1233219856,1
2208,1233221099,1
2209,1233222060,1
2210,1233222165,1
2211,1233222492,1
2212,1233222520,1
2213,1233223216,1
2214,1233223458,1
2215,1233223603,1
2216,1233224434,1
2217,1233225567,1
2218,1233227044,1
2219,1233227246,1
2220,1233228427,1
2221,1233228873,1
2222,1233229465,1
2223,1233229961,1
2224,1233229987,1
2225,1233230467,1
2226,1233231341,1
2227,1233232637,1
2228,1233234130,1
2229,1233234173,1
2230,1233235063,1
2231,1233235340,1
2232,1233235713,1
2233,1233236546,1
2234,1233236815,1
2235,1233237180,1
2236,1233237603,1
2237,1233238084,1
2238,1233238400,1
2239,1233239252,1
2240,1233240494,1
2241,1233241398,1
2242,1233242823,1
2243,1233242933,1
2244,1233244418,1
2245,1233244812,1
2246,1233245079,1
2247,1233245164,1
2248,1233246251,1
2249,1233246870,1
2250,1233246986,1
2251,1233247146,1
2252,1233247374,1
2253,1233248119,1
2254,1233248343,1
2255,1233248715,1
2256,1233248908,1
2257,1233250299,1
2258,1233251285,1
2259,1233251693,1
2260,1233252794,1
2261,1233253128,1
2262,1233253190,1
2263,1233254057,1
2264,1233255392,1
2265,1233256199,1
2266,1233257424,1
2267,1233257635,1
2268,1233258943,1
2269,1233259348,1
2270,1233259788,1
2271,1233260303,1
2272,1233261250,1
2273,1233261848,1
2274,1233262711,1
2275,1233262774,1
2276,1233263841,1
2277,1233264990,2
2278,1233265782,1
2279,1233266839,1
2280,1233266962,1
2281,1233268037,1
2282,1233268548,1
2283,1233269700,1
2284,1233269891,1
2285,1233270775,1
2286,1233271777,1
2287,1233272316,1
2288,1233273125,1
2289,1233273883,1
2290,1233274333,1
2291,1233274670,1
2292,1233274769,1
2293,1233275497,1
2294,1233275907,1
2295,1233277239,1
2296,1233277280,1
2297,1233277983,1
2298,1233277937,1
2299,1233278545,1
2300,1233279118,1
2301,1233280035,1
2302,1233280383,1
2303,1233281887,1
2304,1233283051,1
2305,1233283066,1
2306,1233283614,1
2307,1233283986,1
2308,1233285293,1
2309,1233285837,1
2310,1233287416,1
2311,1233288050,1
2312,1233289492,1
2313,1233290104,1
2314,1233290818,1
2315,1233291214,1
2316,1233291610,1
2317,1233292771,1
2318,1233294034,1
2319,1233294675,1
2320,1233295202,1
2321,1233295681,1
2322,1233296767,1
2323,1233296826,1
2324,1233297246,1
2325,1233298610,1
2326,1233299299,1
2327,1233300285,1
2328,1233300515,1
2329,1233301019,1
2330,1233301391,1
2331,1233302359,1
2332,1233302764,1
2333,1233304178,1
2334,1233304331,1
2335,1233304941,1
2336,1233306504,1
2337,1233307475,1
2338,1233308258,1
2339,1233308687,1
2340,1233308894,1
2341,1233310222,1
2342,1233310882,1
2343,1233310956,1
2344,1233312251,1
2345,1233313208,1
2346,1233314376,1
2347,1233315226,1
2348,1233315661,1
2349,1233316553,1
2350,1233317259,1
2351,1233318079,1
2352,1233318413,1
2353,1233318546,1
2354,1233319769,1
2355,1233320064,1
2356,1233320510,1
2357,1233320648,1
2358,1233321007,1
2359,1233321637,1
2360,1233321795,1
2361,1233322450,1
2362,1233322797,1
2363,1233323810,1
2364,1233324226,1
2365,1233324849,1
2366,1233325272,1
2367,1233325675,1
2368,1233326806,1
2369,1233328326,1
2370,1233328994,1
2371,1233330317,1
2372,1233331961,1
2373,1233332825,1
2374,1233333720,1
2375,1233334939,1
2376,1233335502,1
2377,1233336378,1
2378,1233337616,1
2379,1233337915,1
2380,1233338546,1
2381,1233339250,1
2382,1233340229,1
2383,1233340696,1
2384,1233341638,1
2385,1233342970,1
2386,1233343630,1
2387,1233344206,1
2388,1233344703,1
2389,1233345496,1
2390,1233346275,1
2391,1233347106,1
2392,1233347828,1
2393,1233348439,1
2394,1233349155,1
2395,1233350210,1
2396,1233350963,1
2397,1233352257,1
2398,1233355442,1
2399,1233355774,1
2400,1233355850,1
2401,1233355986,1
2402,1233356505,1
2403,1233357411,1
2404,1233358899,1
2405,1233359337,1
2406,1233360098,1
2407,1233360910,1
2408,1233361131,1
2409,1233361358,1
2410,1233362307,1
2411,1233362855,1
2412,1233363475,1
2413,1233364566,1
2414,1233366107,1
2415,1233367250,1
2416,1233367995,1
2417,1233368704,1
2418,1233369028,1
2419,1233369789,1
2420,1233370144,1
2421,1233370317,1
2422,1233370992,1
2423,1233371264,1
2424,1233372587,1
2425,1233373129,1
2426,1233373489,1
2427,1233374826,1
2428,1233375387,1
2429,1233376208,1
2430,1233377400,1
2431,1233378164,1
2432,1233379552,1
2433,1233380038,1
2434,1233380497,1
2435,1233381091,1
2436,1233381760,1
2437,1233383180,1
2438,1233383847,1
2439,1233385305,1
2440,1233385844,1
2441,1233386287,1
2442,1233386916,1
2443,1233387696,1
2444,1233388584,1
2445,1233389217,1
2446,1233389946,1
2447,1233391044,1
2448,1233391238,1
2449,1233391651,1
2450,1233392709,1
2451,1233393762,1
2452,1233394600,1
2453,1233395159,1
2454,1233395636,1
2455,1233396353,1
2456,1233396663,1
2457,1233396932,1
2458,1233397432,1
2459,1233398636,1
2460,1233399182,1
2461,1233399927,1
2462,1233400547,1
2463,1233401176,1
2464,1233401729,1
2465,1233401748,1
2466,1233401991,1
2467,1233402657,1
2468,1233402878,1
2469,1233403799,1
2470,1233404769,1
2471,1233404813,1
2472,1233405296,1
2473,1233406073,1
2474,1233406751,1
2475,1233407138,1
2476,1233407374,1
2477,1233408365,1
2478,1233409151,1
2479,1233409932,1
2480,1233410203,1
2481,1233411180,1
2482,1233411304,1
2483,1233412537,1
2484,1233412920,1
2485,1233413501,1
2486,1233413882,1
2487,1233414452,1
2488,1233414798,1
2489,1233415407,1
2490,1233415848,1
2491,1233417115,1
2492,1233417484,1
2493,1233417537,1
2494,1233418441,1
2495,1233418917,1
2496,1233419446,1
2497,1233419998,1
2498,1233420885,1
2499,1233421196,1
2500,1233421233,1
2501,1233421620,1
2502,1233421641,1
2503,1233421975,1
2504,1233422559,1
2505,1233422605,1
2506,1233423161,1
2507,1233423772,1
2508,1233424184,1
2509,1233424419,1
2510,1233425571,1
2511,1233426718,1
2512,1233427056,1
2513,1233427047,1
2514,1233427676,1
2515,1233427791,1
2516,1233428244,1
2517,1233428358,1
2518,1233428912,2
2519,1233429555,1
2520,1233430684,1
2521,1233431205,1
2522,1233432030,1
2523,1233432682,1
2524,1233433093,1
2525,1233434034,1
2526,1233434357,1
2527,1233435034,1
2528,1233435545,1
2529,1233436290,1
2530,1233437080,1
2531,1233437971,1
2532,1233438589,1
2533,1233440022,1
2534,1233440429,1
2535,1233441464,1
2536,1233442026,1
2537,1233442096,1
2538,1233442629,1
2539,1233444068,1
2540,1233444755,1
2541,1233445356,1
2542,1233445540,1
2543,1233446375,1
2544,1233446920,1
2545,1233448111,1
2546,1233449296,1
2547,1233450262,1
2548,1233451816,1
2549,1233452942,1
2550,1233453846,1
2551,1233454707,1
2552,1233456157,1
2553,1233457527,1
2554,1233458169,1
2555,1233458518,1
2556,1233458564,1
2557,1233459347,1
2558,1233459785,1
2559,1233460511,1
2560,1233461378,1
2561,1233462555,1
